publication_id,year,date,title,authors,pang_faculty_authors,document_type,source_title,tertiary_title,publisher,place_published,volume,issue,pages,doi,doi_normalized,issn,isbn,url,abstract,language,source,legacy_nid,legacy_status,include_in_master,data_quality_flags,scopus_eid,verification_status,verification_source_url
drupal-68,2011,,Posizionamento Doppler con osservabili GPS: una metodologia alternativa,A De Simone,,Thesis,Dipartimento di Scienze Applicate,,Parthenope,Naples,MSc,,,,,,,,"Il sistema GPS fornisce informazioni di posizione, velocità e sincronizzazione temporale su scala globale con continuità e accuratezza solo in caso di buone condizioni di intervisibilità ricevitore-satelliti. In scenari urbani o indoor la navigazione satellitare risulta particolarmente critica per la carenza o il degrado dei segnali GPS, dovuta alla presenza di ostacoli che bloccano o disturbano i segnali elettromagnetici. In ambienti particolarmente ostili risulta difficile la demodulazione del messaggio di navigazione e dei ranging code rendendo il posizionamento assoluto con misure di pseudorange (single point positioning) poco accurato o discontinuo; in tali condizioni la misura della frequenza del segnale (e dunque lo shift Doppler) e l‟individuazione del satellite di provenienza potrebbero essere le sole informazioni disponibili. I sistemi Assisted-GNSS sono in grado di ottenere le effemeridi dei satelliti della costellazione attraverso la rete cellulare; con tali informazioni ed elaborando opportunamente l‟osservabile Doppler è possibile una stima della posizione del mobile. Lo scopo principale di questo lavoro è testare algoritmi innovativi per il posizionamento Doppler in modalità single point, sia in modalità statica che cinematica. Tali algoritmi necessitano la conoscenza della velocità del ricevitore GPS. Nel caso statico la velocità è nota, mentre nel caso cinematico è stimata adottando una tecnica di calcolo basata sull‟utilizzo delle stesse misure Doppler.",eng,drupal,68,1,yes,missing_doi,,legacy_drupal_historical,
drupal-35,2011,27-29 April,The Satellite Positioning Evolution in Coastal Processes,Antonio Angrisano; Salvatore Gaglione; Ciro Gioia; Mario Vultaggio,Salvatore Gaglione,Conference Paper,Coastal Process II,,WIT Press,SOUTHAMPTON – GBR,,,,,,,,,,eng,drupal,35,1,yes,missing_doi,,legacy_drupal_historical,
drupal-83,2011,,The Satellite Positioning Evolution in Coastal Processes,Antonio Angrisano; Salvatore Gaglione; Ciro Gioia,Salvatore Gaglione,Journal Article,Coastal Process II,,,,,,,,,,978-1-84564-534-2,,,eng,drupal,83,1,yes,missing_doi,,legacy_drupal_historical,
drupal-61,2010,09/2010,GNSS INS Integration in Vehicular Urban Navigation,Antonio Angrisano; M Petovello; Giovanni Pugliano,,Conference Paper,GNSS ION 2010,,,"PORTLAND, OR",,,,,,,,,"In critical locations as urban or mountainous areas satellite navigation is difficult, above all due to the signal blocking problem; for this reason satellite systems are often integrated with inertial sensors, owing to their complementary features. A common configuration includes GPS receiver and an high-precision inertial sensor, a Nowadays the low cost inertial sensors with small size and weight and poor accuracy are developing and their use as part of integrated navigation On the other hand the recent enhancement of GLONASS satellite system suggests the combined use with GPS in order to increase the satellite availability; this ca This study purpose is to assess the effectiveness of the integration of GPS/GLONASS with The Extended Kalman filter is used to merge the satellite and inertial information and the loosely and tightly coupled architectures are the integration strategies adopted; their performances comparison in difficult areas is one of the main purpose. Generally the tight coupling is more used in urban or natural canyons because it can provide an integrated navigation solution also with less than four satellites (minimum number of satellites necessary for a GPS only positioning); the inclusion of GLONASS satellites in this context may change significantly the role of loosely coupling in urban navigation. In this work pseudorange and Doppler measurements are processed in single point mode; hence no differential processing is performed and no base station is necessary.",eng,drupal,61,1,yes,missing_doi,,legacy_drupal_historical,
drupal-217,2010,,On the influence of the warping shear stress on the hull girder strength,A. Campanile; M. Mandarino; Vincenzo Piscopo,Vincenzo Piscopo,Journal Article,Journal of Ship Research,,,,54,,231-243,,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-78649581233&partnerID=40&md5=cc19afb7a0d21d8d09620953a3f06a10,,eng,drupal,217,1,yes,missing_doi,,legacy_drupal_historical,
drupal-38,2010,,Space-Based Augmentation for Integrity Improvement,Antonio Angrisano; Salvatore Gaglione; Ciro Gioia; Umberto Robustelli,Salvatore Gaglione,Journal Article,ANNALI DELLA FACOLTÀ DI SCIENZE E TECNOLOGIE,,,,70,,–,,,1825-1331,,,,eng,drupal,38,1,yes,missing_doi,,legacy_drupal_historical,
drupal-44,2009,3-6 MAY,An EGNOS Based Navigation System for Highly Reliable Aircraft Automatic Landing,E De Lellis; F Corraro; U Ciniglio; Salvatore Gaglione; P Canzolino; L Garbarino; V Nastro,Salvatore Gaglione,Conference Paper,ENC GNSS 2009 PROCEEDINGS,,,,,,–,,,,,,"Highly precise navigation is the core technology required for many applications, such as automated aerial refuelling (AAR), sea-based joint precision approach and landing systems (JPALS), stationkeeping, unmanned aerial vehicles (UAV) swarming and formation flight and unmanned ground vehicles (UGV) convoys. Advances in the above mentioned technology are possible considering the future GNSS framework, given that adequate characterization of new GNSS devices are performed and that new algorithms are developed that fully exploits the functionalities made available by the future GNSS systems. In this paper both aspects are considered, with specific reference to the use of GPS/EGNOS for reliable fixed wing aircraft automatic landing applications. For what concern experimental characterization of the satellite based navigation system GPS/EGNOS, the main aim of the activity was to describe the broadcasted messages to enhance the navigation accuracy and integrity of the core GNSS-1 elements GPS and GLONASS, and to exploit how the data can be used to compute and analyze the performance in terms of Required Navigation Performance (RNP) parameters. The paper describes the algorithm implemented to process the broadcasted EGNOS SIS in order to obtain a position solution and integrity information compliant with RTCA DO229C. Moreover, the paper presents test procedures and experimental results that may be used as a design guideline for monitoring manufacturing compliance and, in certain cases, for obtaining formal DO229C certification of equipment design and manufacture. On the other hand, concerning the development of new algorithms for Guidance, Navigation & Control of fixed wing vehicles, that are already compatible with the future GNSS framework, it was initially considered a suite of navigation sensors with accuracy similar to the one obtainable by EGNOS. In order to overcome the effects due to an insufficient accuracy, the satellite measures can be in fact integrated with different sensor sources allowing a high precision navigation and an improvement of the integrity and reliability of navigation solutions. By means of an appropriate sensor suite, described in the next, and of a sensor fusion algorithm we obtained a high precision level in navigation measurements that, for instance, allows a high autonomous precision approach and landing. A very simple but effective sensor fusion algorithm based on the use of complementary filtering technique has been implemented. Moreover, some critical autonomous functionality, such as Autolanding, will utilize the GPS integrity ignal in its decision-making logic for evaluating the key-decisions regarding the possible execution of an altitude recovery manoeuvre and, in case, also considering a degraded mode by changing the desired performances at touch down, with the aim to be still compatible with the current navigation system precision. In this way the integrity information provided by EGNOS is efficiently used for achieving a higher safety level during autonomous flight operations. The selected on-board software architecture is actually fully compliant to the use of EGNOS based GPS units, without requiring any upgrade and the proposed sensor fusion algorithms have been already developed being basically compatible with integrity information coming from the future GNSS sensors. Anyway, in the presented first phase of flight experiments, we used a coarse DGPS unit, because EGNOS is still in the testing phase. The next steps are to perform autonomous GN&C flight experiment with EGNOS constellation with a runway completely not instrumented. In the first part of the paper, concerning EGNOS system characterization, is presented an overview of EGNOS (chapter 2), are described the processing of the SBAS Signal-In-Space correction and integrity data and the related algorithm to estimate the integrity supplied by the system (chapter 3), the classes of equipment at which the test requirement are referred and the equipment performance and test procedure focusing on processing requirements and the validation performance assessment logic to assess the performance achievable with EGNOS (chapter 4). In its second part, describing the development of GNC algorithms already compatible with the future GNSS framework, the paper deals with the autolanding algorithms (chapter 6), the sensor fusion algorithms to achieve the desired navigation precision and the methodologies developed in order to safely manage the possible presence of sensor failures (chapter 5), the preliminary results of the real time validation with hardware in the loop simulation (chapter 7) and, finally, the algorithm performances achieved during the first experimental flights by using the CIRA experimental flying platform (chapter 8).",eng,drupal,44,1,yes,missing_doi,,legacy_drupal_historical,
drupal-45,2009,3-6 MAY,Galileo signal design: State of Art,Salvatore Gaglione; Umberto Robustelli; R Santamaria; Mario Vultaggio,Salvatore Gaglione,Conference Paper,ENC - GNSS 2009 PROCEEDINGS,,,,,,–,,,,,,"The Global Positioning System (G.P.S.) has been a revolutionary system that opened new opportunities and enabled innovative services for both governmental and civilian applications. Rapidly, an efficient and reliable positioning system has become mandatory for public protection and security applications. As consequence Europe has realized the need to develop an independent positioning system (Galileo) with enhanced capabilities, performance and an unconditioned reliability. Galileo has pursued from the very first moment the goal of having wide band signals in all its assigned frequency bands but it was a particularly difficult task because the band E1 and L1 had already congested. It will be at the same time compatible and inter operable with American G.P.S. Compatibility refers to the ability of space based positioning, navigation and timing (P.N.T.) services to be used separately or together without interfering with each individual service or signal, and without adversely affecting navigation warfare. Interoperability refers to the ability of civil space base P.N.T. services to be used together to provide better capabilities at the user level than would be achieved by relying solely on one service or signal. To achieve this it was necessary planning special signal with particular waveform. An important aspect in designing the modulation scheme is obtain good spectral properties and suitable spectral shaping, low interference with existing G.P.S. signals, good root mean square (R.M.S.) bandwidth, good time resolution (in order to allow the separation between channel paths and to decrease the synchronization errors). The family of modulations that allowed this was the B.O.C. (Binary Offset Carrier). This paper is concerned with this modulation: it will be described their performance both the transmitter that the receiver point of view. Moreover after a brief description of Galileo signal in which will highlight the differences between the various services to be provided by Galileo itself, will be introduced the AltBOC modulation used on E5. Attention will focused on the signal processing techniques required to process the AltBOC modulation because they are much more challenging than those for traditional BPSK or even for the usual B.O.C. modulation. This stems from the extremely large bandwidth and from the complex interaction of 4 components of spreading code.",eng,drupal,45,1,yes,missing_doi,,legacy_drupal_historical,
drupal-60,2009,05/2009,IMU low cost calibration method,Antonio Angrisano; Erica Nocerino; Salvatore Troisi; Giuseppe Del Core,Salvatore Troisi,Conference Paper,ENC 2009,,,Naples,,,,,,,,,"The aim of this work is to propose a low cost method to calibrate a low cost IMU (Inertial Measurement Unit). Nowadays, the use of Micro Electro-Mechanical System instruments is widely accepted, owing to their great flexibility linked to their cheap costs. On the other hand, such peculiarities imply a loss of accuracy and performances. In order to have an instrument being completely low cost, also a low cost calibration procedure is required. In the present paper experiments on low cost IMU are discussed; the tested instrument is composed of a cluster of almost orthogonal accelerometers and gyroscopes, based on MEMS technology. For both the accelerometers and the gyros, the proposed calibration method is based on the use of magnitude of reference quantities instead of the single component value.",eng,drupal,60,1,yes,missing_doi,,legacy_drupal_historical,
drupal-39,2009,,Multi-Constellation System as Augmentation to GPS Performance in Difficult Environment or Critical Applications,Antonio Angrisano; Salvatore Gaglione; A Pacifico; Mario Vultaggio,Salvatore Gaglione,Journal Article,ATTI DELL'ISTITUTO ITALIANO DI NAVIGAZIONE,,,,190,,–,,,1120-6977,,,"The GPS Standard Positioning Service (SPS) does not provide suitable performance in all environment conditions or in every possible applications. In severely signal degraded environments, e.g. mountainous or urban areas, where a lot of GPS signals are blocked by buildings or natural obstacles, the positioning is inaccurate because of bad satellite configuration or impossible owing to lack of minimum number of visible satellites. Otherwise GPS SPS is inadequate for critical safety applications like aircraft take-off or landing, because does not satisfy the Required Navigation Parameters (RNP) relative to these flight phases. To solve the GPS gap on regional scale, space-based augmentations could be employed. In this study a simulation is carried out, considering GLONASS and EGNOS GEO constellations and a set of 3 geosynchronous satellites (similar to QZSS space segment). A software for constellation analysis is developed in MATLAB® environment to evaluate the considered augmentations performances in critical conditions (urban canyon or critical phase of flight). The used indicators to evaluate coverage performance are the VSN (Visible Satellites Number), DOP (Dilution of Precision) and the probability that integrity is available to be computed in autonomous.",eng,drupal,39,1,yes,missing_doi,,legacy_drupal_historical,
drupal-57,2008,04/2008,"Augmentation satellites constellations, a simulation on EGNOS and QZSS for Europe coverage",Antonio Angrisano; A Pacifico; Mario Vultaggio,,Conference Paper,ENC 2008,,,"Toulouse, France, 22-25 April",,,,,,,,,"The current GPS civil service provides suitable performance only in situations of good electromagnetic visibility; the positioning becomes difficult in severely signal degraded environments, e.g. mountainous or urban areas, where a lot of GPS signals are blocked by buildings or natural obstacles. In these situations GPS could supply only inaccurate positioning or even could be not able to provide position, owing to bad geometry or lack of minimum number of visible SV. In this study simulation software has been developed in MATLAB® environment in order to study the integration of existent and feasible constellations. Detailed coverage analysis of a super-constellation made up of GPS-EGNOS-QZSS will be presented based on existent GPS-EGNOS satellites and hypothetical Shifted-QZSS constellation over Europe. Good results were noticed by integration of all the considered constellations for a wide service area, even for middle values of mask angles.",eng,drupal,57,1,yes,missing_doi,,legacy_drupal_historical,
drupal-59,2008,,Copertura della Costellazione QZSS (Quasi-Zenith Satellite System),Antonio Angrisano; A Pacifico; Mario Vultaggio,,Journal Article,ATTI DELL'ISTITUTO ITALIANO DI NAVIGAZIONE,,,,187,,,,,1120-6977,,,"The objective of this work is the study of the QZSS constellation coverage; QZSS is a satellite system planned by Japan space agency as a GPS augmentation, to improve performances above all in zones with high urbanization, characterized by the so-called “urban canyon”. In these zones a lot of GPS signals are blocked by buildings and they can’t be used by GPS receivers, so there are often bad satellite observation geometries with no precise or even impossible positioning. QZSS satellites, because their orbital parameters, stay for a lot of hours in a day above the served areas with great elevation angles and so they give a good solution to the blocking problem in the towns. In this analysis to verify the improving of GPS coverage on Japan territory with QZSS satellites, it’s been made a computer simulation, which confirm the QZSS usefulness. Such coverage improvement could be obtained in every place of earth, because of quasi-symmetry of GPS constellation, changing the reference meridian of QZSS ground tracks; so it’s been made the same simulation for Italy too, with more details obtained using a 3D model of an area of the centre of Naples.",eng,drupal,59,1,yes,missing_doi,,legacy_drupal_historical,
drupal-58,2008,,"Solving GPS gap, Coverage analysis of a superconstellation made up of GPS+EGNOS+S-QZSS",Antonio Angrisano; A Pacifico; Mario Vultaggio,,Magazine Article,Coordinates,,,,IV,6,,,,,,http://mycoordinates.org/volume-iv-issue-6-june-2008/,"The current GPS civil service provides suitable performance only in situations of good electromagnetic visibility; the positioning becomes difficult in severely signal degraded environments, e.g. mountainous or urban areas, where a lot of GPS signals are blocked by buildings or natural obstacles. The GPS gaps can be partially solved employing spacebased augmentations systems; in this paper we consider geostationary and geosynchronous constellations. A simulation software has been developed in MATLAB® environment in order to study the integration of existent and feasible constellations.",eng,drupal,58,1,yes,missing_doi,,legacy_drupal_historical,
drupal-46,2007,17-21 Settembre,Integrazione Del Convertiplano Erica Nell’ATM Europeo: Possibili Scenari Operativi,Salvatore Gaglione; M Ciaburri; Giuseppe Del Core; Umberto Robustelli; C Vaccaro,Salvatore Gaglione,Conference Paper,Atti del XIX Congresso Nazionale AIDAA,,,,,,–,,,,,,"Il settore del trasporto aereo è in forte evoluzione: l’esplosione e il rafforzamento dei vettori low cost, il cambiamento del ruolo delle alleanze, la concorrenza dei sistemi ferroviari ad alta velocità e le difficoltà derivanti dal contesto macroeconomico mettono a dura prova gli assetti del settore. Molte di queste tensioni, frutto delle dinamiche concorrenziali all’interno del mercato del trasporto passeggeri, si scaricano in maniera diretta sulle compagnie aeree e solo in via indiretta sugli altri attori del sistema come ad esempio i progettisti e i costruttori di velivoli. Questi ultimi hanno recentemente cercato di riprendere e rilanciare in campo civile un aeromobile da tempo operativo in campo militare, il convertiplano. In questo lavoro verrà mostrato l’esito di una attenta analisi sullo stato dell’arte sui concetti e sulle procedure che sono già operative su alcuni aeroporti e negli spazi aerei degli Stati Uniti o sono allo studio nell’ambito di ricerche in altri Paesi . Sarà poi fornita una panoramica dell’ambiente operativo includendovi tutte le possibili operazioni tilt-rotor, per tutte le fasi del volo (decollo, atterraggio, en-route) e tutti i requisiti necessari ad operare nel dominio ATM. Particolare rilievo sarà posto all’identificazione di tutti i servizi richiesti dalle operazioni del convertiplano civile. Sulla base dei risultati ottenuti, verranno sviluppati i possibili scenari operativi nel cielo europeo e si evidenzieranno i potenziali benefici e vantaggi rispetto alle operazioni odierne.",eng,drupal,46,1,yes,missing_doi,,legacy_drupal_historical,
drupal-49,2006,"October 18-20,",European Augmentation Service - a GNSS Monitoring in South Europe Region,Salvatore Gaglione; Mario Vultaggio; A Pacifico,Salvatore Gaglione,Conference Paper,"Proceedings of 12th IAIN World Congress - 2006 International Symposium on GPS / GNSS. Jeju, Korea",,,,,,33–37,,,,,,"In the Civil Aviation field, the international trend (through ICAO, EUROCONTROL) is to adopt one positioning system that allows to follow more flight phases. This will allow to release themselves by ground installations and optimize the traffic flows following the aRea Navigation (RNAV) concept. In order to realize this goal the European Scientific Community is focusing on Augmentation Systems based on Satellite infrastructure (SBAS - Satellite Based Augmentation System) and on Ground based one (GBAS - Ground Based Augmentation System). The goal of this work is to present some results on SBAS and GBAS performances. Regarding SBAS, after the acquisition of a Novatel OEM4 SBAS receiver, the Department of Applied Sciences of Parthenope University created a monitoring station that reflects as much as possible a standardized measure environment for EGNOS Data Collection Network (EDCN), established by Eurocontrol. The Department of Applied Science decided to carry out a own monitoring survey to verify the performance of EGNOS that can be achieved in South Europe region, a zone not fully covered by official (EDCN) monitoring network. Regarding GBAS, starting from a data set of measurements carried out at the GBAS of Milan-Linate airport where we worked on a ground installation (GMS – Ground Monitoring Station) that supervises the GBAS signal and that represents, for our purposes, the Aircraft subsystem. So the set of collected data is to be considered in RTK mode and after the measurements session we processed them with the software PEGASUS v 4.11. Both experiences give us the possibility to evaluate the GNSS1 performance that can be achieved.",eng,drupal,49,1,yes,missing_doi,,legacy_drupal_historical,
drupal-48,2006,"May 7-10,","GBAS - Ground Based Augmentation System, an Italian Experience",Salvatore Gaglione; Mario Vultaggio,Salvatore Gaglione,Conference Paper,Proceedings of European Navigation Conference (ENC) 2006,,,,,,–,,,,,,"The GNSS (Global Navigation Satellite Systems) are not sufficient to support Air Navigation in specific applications; so it is necessary to introduce Augmentation Systems. In the last years the European Scientific Community are focusing on Augmentation Systems based on Satellite infrastructure (SBAS - Satellite Based Augmentation System) and on Ground based ones (GBAS - Ground Based Augmentation System). The purpose of this work is to verify GBAS performance. We started from a data set of measurements carried out at the GBAS of Milan-Linate where we work on a ground installation (GMS – Ground Monitoring Station) that supervise the GBAS signal and that represent, for our purposes, the Aircraft subsystem. So the set of data collected is to be considered in RTK mode and after the measures session we processed them with the software PEGASUS v 4.0. Some results on availability, integrity and accuracy are reported and discussed.",eng,drupal,48,1,yes,missing_doi,,legacy_drupal_historical,
drupal-50,2006,14 - 17 Novembre,Simulazione di un test di integrità mediante tecnologia RAIM,Salvatore Gaglione; Umberto Robustelli; M D'Avanzo,Salvatore Gaglione,Conference Paper,Proceedings 10a Conferenza Nazionale ASITA,,,,,,829–834,,,,,,,eng,drupal,50,1,yes,missing_doi,,legacy_drupal_historical,
drupal-66,2006,,Sviluppo di Software per lo Studio della Visibilità dei Satelliti della Costellazione GPS,Antonio Angrisano,,Thesis,Dipartimento di Scienze Applicate,,Parthenope,Naples,MSc,,,,,,,,,eng,drupal,66,1,yes,missing_doi,,legacy_drupal_historical,
drupal-47,2006,"October 18-20,",Virtual Ground Based Augmentation System,Salvatore Gaglione; Giuseppe Del Core; Mario Vultaggio; A Pacifico,Salvatore Gaglione,Conference Paper,12th IAIN World Congress - 2006 International Symposium on GPS / GNSS Proceedings,,,,,,–,,,,,,"Since 1993, the civil aviation community through RTCA (Radio Technical Commission for Aeronautics) and the ICAO (International Civil Air Navigation Organization) have been working on the definition of GNSS augmentation systems that will provide improved levels of accuracy and integrity. These augmentation systems have been classified into three distinct groups: Aircraft Based Augmentation Systems (ABAS), Space Based Augmentation Systems (SBAS) and Ground Based Augmentation Systems (GBAS). The last one is an implemented system to support Air Navigation in CAT-I approaching operation. It consists of three primary subsystems: the GNSS Satellite subsystem that produces the ranging signals and navigation messages; the GBAS ground subsystem, which uses two or more GNSS receivers. It collects pseudo ranges for all GNSS satellites in view and computes and broadcasts differential corrections and integrity-related information; the Aircraft subsystem. Within the area of coverage of the ground station, aircraft subsystems may use the broadcast corrections to compute their own measurements in line with the differential principle. After selection of the desired FAS for the landing runway, the differentially corrected position is used to generate navigation guidance signals. Those are lateral and vertical deviations as well as distance to the threshold crossing point of the selected FAS and integrity flags. The Department of Applied Science in Naples has create for its study a virtual GBAS Ground station. Starting from three GPS double frequency receivers, we collect data of 24h measures session and in post processing we generate the GC (GBAS Correction). For this goal we use the software Pegasus V4.1 developed from EUROCONTROL. Generating the GC we have the possibility to study and monitor GBAS performance and integrity starting from a virtual functional architecture. The latter allows us to collect data without the necessity to found us authorization for the access to restricted area in airport where there is one GBAS installation.",eng,drupal,47,1,yes,missing_doi,,legacy_drupal_historical,
drupal-51,2005,15 - 18 Novembre,Primi risultati del sistema sperimentale GBAS,Salvatore Gaglione; P Gervasoni; Mario Vultaggio,Salvatore Gaglione,Conference Paper,Atti della 9a Conferenza Nazionale ASITA,,,,,,–,,,,,,"The GNSS (Global Navigation Satellite Systems-GPS+GLONASS) are not sufficient to support Air and Maritime Navigation in specific applications; so it is necessary to introduce Augmentation Systems. In last years the European Scientific Community are focusing its attention on Augumentation Systems based on Satellite infrastructure (SBAS - Satellite Based Augmentation System) and on Ground based one (GBAS - Ground Based Augmentation System). This one is a implemented system to support Air Navigation in CAT-I approaching operation. The purpose of this work is to verify GBAS performance. So we started from a data set of measures collected at the GBAS installation of Milano Linate and we process this with the software PEGASUS v 4.0.Some results on availability, integrity and accuracy are reported and discussed.",eng,drupal,51,1,yes,missing_doi,,legacy_drupal_historical,
drupal-41,2004,,Egnos System Test Bed,T Cozzolino; Salvatore Gaglione,Salvatore Gaglione,Journal Article,ATTI DELL'ISTITUTO ITALIANO DI NAVIGAZIONE,,,,,,23–30,,,1120-6977,,,Questo articolo descrive quali sono le informazioni aggiuntive che il sistema di augmentation EGNOS fornisce. In particolare si considerano le correzioni inviate dal primo prototipo di EGNOS (European Geostationary Navigation overlay Service) e cioè l’ ESTB ( Egnos System Test Bed). Per una più completa documentazione si può far riferimento a quella prodotta da Eurocontrol ed eventualmente contattare l’ing. Santiago SOLEY e l’ing. Rick Farnworth.,eng,drupal,41,1,yes,missing_doi,,legacy_drupal_historical,
drupal-52,2004,14 – 17 dicemb,Integrazione di un Sistema Inerziale con Misure Satellitari,T Cozzolino; Salvatore Gaglione; V Nastro; R Santamaria,Salvatore Gaglione,Conference Paper,Atti della 8a Conferenza Nazionale ASITA,,,,,,–,,,,,,"Abstract: The stand-alone inertial systems present advantages but also severe limitations owing to unbounded position errors as well as GPS presents limitations such as poor geometry, dynamic noise and satellite masking; consequently the integration of GPS receivers into existing inertial navigation systems appears very attractive. This paper describes a design approach to such integration and the corresponding advantages.",eng,drupal,52,1,yes,missing_doi,,legacy_drupal_historical,
drupal-40,2004,,Prova sperimentale di un SBAS nell’Italia Meridionale,T Cozzolino; Salvatore Gaglione,Salvatore Gaglione,Journal Article,ATTI DELL'ISTITUTO ITALIANO DI NAVIGAZIONE,,,,,,10–23,,,1120-6977,,,In quest’articolo si riportano i risultati di misure effettuate in diverse località del sud Italia. Esse fanno parte di una fase di sperimentazione programmata da Eurocontrol che ha messo a disposizione del nostro gruppo la strumentazione necessaria per l’acquisizione delle serie temporali in modalità statica.,eng,drupal,40,1,yes,missing_doi,,legacy_drupal_historical,
